Time,Day_of_week,Weather,Vehicle_type,Average_speed,Driving_Experience,Type_of_Collision,Area,Road_Alignment,Traffic_Density,Road_Condition,Temperature (°C),Accident_severity
05:30,Sunday,Cloudy,Truck,92.59,Intermediate,Pedestrian,Highway,Curve,Medium,Wet,25.26,Fatal Injury
10:28,Tuesday,Windy,Bus,51.13,Novice,Pedestrian,Highway,Curve,Medium,Wet,26.54,Slight Injury
17:01,Thursday,Windy,Truck,97.49,Novice,Pedestrian,Highway,Straight,Medium,Dry,33.05,Fatal Injury
17:34,Friday,Snowy,Auto,30.78,Experienced,Pedestrian,Urban,Curve,Medium,Wet,2.7,Slight Injury
00:12,Friday,Windy,Bus,92.19,Experienced,Pedestrian,Urban,Curve,Low,Muddy,27.07,Fatal Injury
12:35,Thursday,Foggy,Auto,30.68,Novice,Pedestrian,Rural,Straight,Medium,Wet,13.83,Slight Injury
04:47,Wednesday,Windy,Auto,110.41,Intermediate,Pedestrian,Urban,Curve,Medium,Dry,38.0,Fatal Injury
09:26,Friday,Snowy,Auto,124.43,Novice,Side,Rural,Curve,High,Dry,-4.36,Fatal Injury
17:58,Thursday,Windy,Motorcycle,49.17,Novice,Side,Urban,Straight,High,Wet,30.55,Slight Injury
11:38,Thursday,Cloudy,Auto,81.37,Novice,Vehicle overturn,Rural,Straight,High,Wet,17.12,Serious Injury
11:06,Monday,Clear,Bus,70.26,Intermediate,Pedestrian,Urban,Junction,High,Muddy,30.78,Serious Injury
21:13,Monday,Windy,Car,73.0,Intermediate,Pedestrian,Rural,Junction,Medium,Muddy,39.8,Serious Injury
01:08,Saturday,Snowy,Bus,45.49,Experienced,Side,Rural,Curve,Medium,Wet,-3.14,Slight Injury
02:01,Friday,Windy,Bicycle,86.47,Intermediate,Vehicle overturn,Rural,Junction,High,Muddy,27.71,Serious Injury
05:12,Wednesday,Rainy,Motorcycle,72.77,Novice,Head-on,Highway,Curve,Medium,Wet,17.94,Serious Injury
10:11,Friday,Cloudy,Bus,66.24,Intermediate,Pedestrian,Rural,Straight,Low,Muddy,19.65,Serious Injury
19:42,Wednesday,Rainy,Truck,24.68,Intermediate,Head-on,Rural,Straight,Low,Muddy,16.86,Slight Injury
01:12,Saturday,Rainy,Truck,43.77,Intermediate,Rear-end,Urban,Curve,High,Muddy,18.8,Slight Injury
04:24,Saturday,Cloudy,Car,87.75,Novice,Rear-end,Rural,Straight,High,Wet,16.27,Serious Injury
19:52,Monday,Cloudy,Motorcycle,67.13,Intermediate,Head-on,Highway,Junction,Medium,Wet,20.23,Slight Injury
01:36,Wednesday,Windy,Bus,39.21,Experienced,Pedestrian,Rural,Curve,Medium,Muddy,28.33,Slight Injury
12:27,Tuesday,Cloudy,Bus,64.81,Experienced,Side,Highway,Curve,Medium,Wet,23.92,Slight Injury
08:21,Sunday,Foggy,Auto,81.41,Novice,Pedestrian,Rural,Junction,Low,Wet,15.18,Serious Injury
14:21,Thursday,Clear,Motorcycle,60.72,Intermediate,Rear-end,Rural,Straight,Low,Dry,34.34,Slight Injury
07:52,Sunday,Cloudy,Auto,40.96,Intermediate,Vehicle overturn,Highway,Curve,Medium,Muddy,20.37,Slight Injury
16:26,Friday,Foggy,Truck,117.47,Novice,Pedestrian,Rural,Curve,Low,Wet,17.95,Fatal Injury
22:54,Monday,Clear,Motorcycle,99.84,Experienced,Head-on,Urban,Junction,High,Wet,38.77,Serious Injury
12:33,Thursday,Cloudy,Truck,40.74,Novice,Side,Urban,Junction,High,Muddy,22.93,Slight Injury
01:00,Wednesday,Rainy,Bus,24.58,Experienced,Rear-end,Highway,Straight,Medium,Muddy,19.82,Slight Injury
21:31,Sunday,Cloudy,Auto,138.09,Experienced,Vehicle overturn,Urban,Junction,High,Dry,28.58,Fatal Injury
02:39,Tuesday,Windy,Bus,25.45,Intermediate,Pedestrian,Highway,Straight,Medium,Wet,36.14,Slight Injury
23:01,Tuesday,Clear,Truck,35.73,Experienced,Rear-end,Urban,Straight,Medium,Dry,32.77,Slight Injury
03:02,Tuesday,Rainy,Truck,31.25,Experienced,Head-on,Highway,Junction,Low,Muddy,17.27,Slight Injury
23:36,Saturday,Snowy,Motorcycle,94.93,Experienced,Head-on,Rural,Junction,High,Dry,8.55,Fatal Injury
14:32,Friday,Snowy,Car,44.95,Experienced,Pedestrian,Rural,Junction,Medium,Muddy,-1.77,Slight Injury
06:09,Thursday,Snowy,Truck,113.85,Novice,Vehicle overturn,Urban,Curve,High,Dry,-3.83,Fatal Injury
22:36,Tuesday,Snowy,Car,131.84,Experienced,Head-on,Rural,Junction,Low,Dry,-0.23,Fatal Injury
20:35,Wednesday,Cloudy,Bus,98.26,Novice,Head-on,Highway,Straight,High,Muddy,23.12,Serious Injury
20:59,Friday,Windy,Car,87.12,Experienced,Pedestrian,Rural,Curve,High,Muddy,29.95,Serious Injury
22:09,Sunday,Foggy,Motorcycle,84.81,Novice,Head-on,Urban,Curve,High,Dry,15.99,Fatal Injury
08:19,Saturday,Rainy,Car,93.49,Intermediate,Side,Highway,Straight,High,Muddy,13.39,Fatal Injury
19:19,Wednesday,Windy,Auto,41.94,Intermediate,Pedestrian,Rural,Curve,Medium,Wet,39.67,Slight Injury
10:03,Saturday,Rainy,Car,83.32,Novice,Vehicle overturn,Highway,Straight,Low,Wet,18.0,Fatal Injury
05:45,Sunday,Windy,Auto,119.48,Intermediate,Pedestrian,Urban,Curve,Low,Dry,35.92,Fatal Injury
23:48,Tuesday,Cloudy,Auto,43.97,Experienced,Rear-end,Rural,Junction,Low,Dry,20.34,Slight Injury
04:21,Sunday,Foggy,Auto,96.05,Novice,Side,Rural,Junction,Low,Muddy,12.52,Fatal Injury
00:32,Monday,Clear,Bus,41.44,Novice,Pedestrian,Urban,Curve,Low,Muddy,27.58,Slight Injury
09:06,Thursday,Rainy,Bicycle,99.88,Intermediate,Side,Rural,Curve,High,Wet,12.51,Fatal Injury
01:42,Tuesday,Rainy,Car,42.03,Experienced,Vehicle overturn,Rural,Straight,Low,Wet,10.96,Slight Injury
10:14,Monday,Rainy,Bicycle,46.45,Intermediate,Pedestrian,Highway,Junction,Medium,Wet,18.29,Slight Injury
02:27,Wednesday,Rainy,Bus,117.55,Intermediate,Side,Urban,Junction,Medium,Dry,15.61,Fatal Injury
21:00,Friday,Cloudy,Car,115.73,Experienced,Pedestrian,Rural,Junction,High,Wet,15.76,Fatal Injury
16:55,Wednesday,Snowy,Bus,40.93,Novice,Rear-end,Highway,Straight,High,Dry,3.16,Slight Injury
16:29,Wednesday,Cloudy,Car,86.63,Experienced,Rear-end,Highway,Junction,Low,Wet,26.62,Fatal Injury
18:17,Sunday,Windy,Motorcycle,85.85,Experienced,Head-on,Urban,Curve,Medium,Muddy,25.92,Fatal Injury
02:49,Sunday,Clear,Car,79.32,Intermediate,Head-on,Highway,Junction,Medium,Wet,38.65,Serious Injury
14:38,Wednesday,Cloudy,Bus,58.23,Intermediate,Pedestrian,Rural,Junction,Low,Dry,29.96,Slight Injury
15:11,Friday,Snowy,Truck,76.92,Intermediate,Pedestrian,Highway,Junction,Low,Wet,9.19,Serious Injury
05:09,Sunday,Cloudy,Truck,139.38,Novice,Rear-end,Rural,Curve,Medium,Muddy,19.93,Fatal Injury
08:28,Monday,Rainy,Bicycle,108.19,Novice,Pedestrian,Urban,Straight,High,Wet,13.52,Fatal Injury
23:12,Tuesday,Snowy,Bus,69.41,Novice,Vehicle overturn,Urban,Curve,Low,Muddy,3.37,Slight Injury
22:28,Friday,Cloudy,Truck,75.0,Novice,Side,Highway,Junction,Low,Muddy,28.85,Serious Injury
04:44,Tuesday,Snowy,Auto,51.57,Experienced,Rear-end,Urban,Junction,Low,Dry,9.93,Slight Injury
07:35,Monday,Cloudy,Motorcycle,92.02,Experienced,Vehicle overturn,Highway,Junction,High,Muddy,17.48,Serious Injury
12:34,Wednesday,Cloudy,Bicycle,64.71,Experienced,Pedestrian,Rural,Curve,High,Muddy,19.86,Serious Injury
07:31,Sunday,Clear,Bicycle,69.78,Intermediate,Rear-end,Rural,Junction,Low,Wet,35.08,Serious Injury
14:13,Sunday,Cloudy,Bicycle,121.02,Intermediate,Rear-end,Highway,Junction,Low,Muddy,27.82,Fatal Injury
04:51,Wednesday,Snowy,Car,94.64,Experienced,Head-on,Highway,Junction,High,Muddy,-3.51,Fatal Injury
13:16,Monday,Rainy,Car,96.87,Intermediate,Head-on,Urban,Junction,Low,Dry,14.18,Serious Injury
13:45,Saturday,Clear,Car,94.25,Experienced,Head-on,Rural,Junction,High,Muddy,30.83,Fatal Injury
19:16,Thursday,Foggy,Car,56.85,Novice,Pedestrian,Highway,Curve,Low,Dry,11.78,Slight Injury
03:01,Tuesday,Clear,Auto,61.58,Novice,Vehicle overturn,Highway,Junction,Low,Muddy,38.23,Slight Injury
12:57,Wednesday,Clear,Bicycle,91.92,Experienced,Rear-end,Highway,Junction,Medium,Muddy,39.22,Serious Injury
04:01,Monday,Windy,Bus,97.69,Intermediate,Head-on,Highway,Straight,High,Wet,32.18,Serious Injury
21:47,Thursday,Windy,Car,24.64,Novice,Vehicle overturn,Highway,Junction,Low,Dry,36.61,Slight Injury
08:02,Monday,Windy,Auto,63.51,Experienced,Vehicle overturn,Urban,Junction,High,Dry,37.0,Slight Injury
20:20,Thursday,Cloudy,Auto,61.03,Novice,Side,Urban,Junction,Medium,Dry,26.82,Slight Injury
08:42,Monday,Foggy,Auto,129.28,Novice,Head-on,Urban,Junction,High,Wet,10.46,Fatal Injury
13:57,Sunday,Snowy,Motorcycle,68.72,Experienced,Head-on,Urban,Curve,Low,Dry,-0.21,Slight Injury
00:30,Friday,Clear,Truck,35.44,Intermediate,Vehicle overturn,Rural,Straight,Low,Wet,32.5,Slight Injury
09:10,Friday,Foggy,Motorcycle,43.19,Intermediate,Head-on,Urban,Junction,High,Muddy,15.23,Slight Injury
15:07,Tuesday,Cloudy,Car,60.53,Novice,Vehicle overturn,Urban,Curve,Low,Dry,25.55,Serious Injury
14:12,Friday,Clear,Auto,71.2,Intermediate,Pedestrian,Rural,Curve,Medium,Wet,28.55,Serious Injury
20:18,Saturday,Foggy,Motorcycle,20.84,Intermediate,Side,Urban,Curve,Low,Dry,19.3,Slight Injury
23:47,Thursday,Rainy,Bicycle,76.58,Novice,Pedestrian,Urban,Straight,High,Wet,13.34,Serious Injury
07:29,Friday,Clear,Bicycle,83.54,Intermediate,Pedestrian,Rural,Junction,Medium,Muddy,37.35,Fatal Injury
21:23,Saturday,Cloudy,Truck,26.69,Intermediate,Side,Highway,Straight,High,Muddy,20.44,Slight Injury
19:04,Thursday,Cloudy,Motorcycle,22.83,Novice,Rear-end,Urban,Straight,Medium,Muddy,22.64,Slight Injury
11:16,Friday,Cloudy,Car,74.27,Novice,Vehicle overturn,Urban,Curve,Low,Wet,21.91,Serious Injury
10:41,Tuesday,Foggy,Motorcycle,20.62,Experienced,Head-on,Highway,Junction,High,Dry,15.88,Slight Injury
17:02,Sunday,Snowy,Bicycle,82.9,Novice,Pedestrian,Rural,Junction,Medium,Dry,-2.56,Serious Injury
09:12,Saturday,Clear,Motorcycle,32.34,Experienced,Head-on,Rural,Straight,High,Dry,39.9,Slight Injury
23:06,Wednesday,Cloudy,Truck,99.92,Experienced,Side,Urban,Curve,Medium,Muddy,21.94,Serious Injury
04:09,Friday,Foggy,Auto,62.75,Experienced,Pedestrian,Rural,Junction,Low,Wet,16.73,Slight Injury
10:39,Friday,Rainy,Bicycle,90.98,Novice,Side,Rural,Curve,High,Wet,12.76,Serious Injury
07:49,Sunday,Snowy,Auto,112.29,Novice,Head-on,Rural,Straight,Medium,Muddy,-0.69,Fatal Injury
02:16,Monday,Foggy,Car,86.66,Experienced,Vehicle overturn,Highway,Straight,Low,Wet,16.27,Fatal Injury
18:07,Monday,Rainy,Truck,83.69,Experienced,Side,Rural,Curve,Low,Dry,15.64,Fatal Injury
16:31,Friday,Foggy,Bus,126.39,Intermediate,Side,Urban,Junction,High,Wet,12.31,Fatal Injury
02:53,Saturday,Snowy,Bicycle,88.64,Experienced,Vehicle overturn,Rural,Straight,High,Muddy,-1.47,Serious Injury
09:03,Wednesday,Cloudy,Auto,66.11,Experienced,Vehicle overturn,Urban,Curve,Low,Wet,21.36,Serious Injury
09:42,Thursday,Clear,Motorcycle,75.04,Intermediate,Rear-end,Rural,Straight,High,Wet,38.37,Serious Injury
19:50,Thursday,Rainy,Auto,20.97,Novice,Pedestrian,Highway,Junction,Low,Muddy,14.57,Slight Injury
21:06,Tuesday,Windy,Motorcycle,67.43,Novice,Head-on,Highway,Junction,Medium,Muddy,37.02,Serious Injury
12:50,Monday,Snowy,Truck,99.91,Experienced,Vehicle overturn,Urban,Straight,Low,Wet,1.68,Fatal Injury
06:27,Saturday,Snowy,Bus,96.49,Novice,Head-on,Urban,Curve,Medium,Wet,8.3,Serious Injury
13:45,Saturday,Windy,Bus,131.88,Intermediate,Side,Urban,Curve,Low,Wet,35.46,Fatal Injury
21:00,Monday,Cloudy,Car,29.24,Intermediate,Rear-end,Urban,Curve,Low,Muddy,21.19,Slight Injury
16:43,Sunday,Foggy,Car,68.4,Experienced,Pedestrian,Urban,Junction,Low,Muddy,17.73,Slight Injury
04:32,Saturday,Cloudy,Truck,101.36,Novice,Vehicle overturn,Highway,Straight,Low,Wet,17.49,Fatal Injury
17:45,Thursday,Snowy,Bicycle,131.61,Novice,Rear-end,Highway,Junction,Medium,Wet,2.27,Fatal Injury
18:17,Monday,Windy,Motorcycle,69.7,Experienced,Vehicle overturn,Rural,Junction,Low,Muddy,38.44,Slight Injury
07:10,Monday,Cloudy,Car,129.15,Novice,Head-on,Rural,Curve,High,Wet,28.24,Fatal Injury
02:53,Friday,Foggy,Bus,109.07,Novice,Head-on,Highway,Junction,Medium,Dry,15.12,Fatal Injury
19:20,Tuesday,Foggy,Car,88.39,Experienced,Head-on,Rural,Curve,Low,Dry,18.29,Serious Injury
01:01,Wednesday,Cloudy,Motorcycle,119.31,Experienced,Head-on,Urban,Straight,High,Muddy,25.77,Fatal Injury
00:29,Monday,Rainy,Bus,98.05,Novice,Side,Rural,Junction,Medium,Muddy,18.69,Fatal Injury
17:02,Thursday,Foggy,Bus,82.15,Intermediate,Pedestrian,Rural,Curve,High,Dry,10.7,Serious Injury
09:02,Wednesday,Rainy,Motorcycle,71.34,Experienced,Side,Rural,Straight,Low,Wet,15.53,Serious Injury
10:39,Wednesday,Snowy,Car,98.63,Intermediate,Side,Urban,Curve,High,Dry,8.92,Serious Injury
22:21,Tuesday,Clear,Motorcycle,62.67,Intermediate,Pedestrian,Highway,Curve,High,Muddy,27.02,Serious Injury
19:30,Wednesday,Windy,Car,78.04,Intermediate,Side,Urban,Curve,High,Wet,25.11,Serious Injury
00:27,Friday,Clear,Car,91.07,Intermediate,Pedestrian,Highway,Curve,Low,Dry,30.57,Serious Injury
10:11,Wednesday,Foggy,Auto,36.19,Novice,Head-on,Highway,Curve,High,Dry,15.34,Slight Injury
07:32,Saturday,Rainy,Car,56.11,Experienced,Pedestrian,Urban,Straight,High,Muddy,10.75,Slight Injury
01:53,Sunday,Windy,Auto,131.37,Experienced,Vehicle overturn,Highway,Straight,Medium,Dry,29.54,Fatal Injury
18:59,Tuesday,Rainy,Bus,93.19,Experienced,Rear-end,Urban,Junction,Low,Wet,13.16,Fatal Injury
09:45,Tuesday,Snowy,Auto,20.07,Experienced,Pedestrian,Highway,Junction,Medium,Wet,-0.3,Slight Injury
23:42,Friday,Clear,Bus,96.26,Novice,Vehicle overturn,Highway,Junction,Medium,Dry,29.29,Serious Injury
12:52,Tuesday,Foggy,Car,91.53,Novice,Side,Highway,Straight,Low,Muddy,15.98,Fatal Injury
04:37,Thursday,Rainy,Car,83.16,Novice,Pedestrian,Urban,Curve,Low,Muddy,11.41,Serious Injury
06:50,Sunday,Cloudy,Bicycle,98.15,Intermediate,Head-on,Highway,Junction,High,Muddy,21.82,Serious Injury
12:30,Thursday,Foggy,Bicycle,36.51,Experienced,Rear-end,Highway,Straight,High,Wet,12.89,Slight Injury
05:59,Wednesday,Clear,Auto,72.56,Experienced,Rear-end,Highway,Curve,Low,Wet,27.32,Serious Injury
08:14,Wednesday,Rainy,Auto,103.4,Intermediate,Side,Highway,Junction,Medium,Wet,17.61,Fatal Injury
04:09,Thursday,Snowy,Truck,86.72,Novice,Vehicle overturn,Urban,Straight,High,Dry,-4.65,Fatal Injury
12:50,Monday,Snowy,Truck,99.91,Experienced,Vehicle overturn,Urban,Straight,Low,Wet,1.68,Fatal Injury
21:59,Sunday,Foggy,Bus,64.89,Intermediate,Head-on,Highway,Junction,Medium,Muddy,14.06,Slight Injury
05:53,Tuesday,Clear,Bus,59.46,Experienced,Pedestrian,Rural,Straight,Low,Dry,31.16,Slight Injury
09:18,Friday,Clear,Bicycle,94.25,Intermediate,Side,Rural,Straight,High,Dry,29.43,Serious Injury
13:04,Sunday,Foggy,Auto,90.14,Experienced,Rear-end,Rural,Straight,Medium,Wet,12.07,Serious Injury
19:32,Sunday,Foggy,Truck,69.39,Intermediate,Pedestrian,Urban,Straight,Low,Dry,14.2,Slight Injury
17:56,Monday,Snowy,Motorcycle,99.73,Novice,Side,Rural,Straight,High,Muddy,9.57,Serious Injury
12:28,Sunday,Snowy,Car,119.12,Experienced,Head-on,Highway,Straight,Low,Muddy,-1.33,Fatal Injury
04:37,Thursday,Windy,Bicycle,44.53,Intermediate,Side,Highway,Junction,Medium,Dry,37.63,Slight Injury
04:42,Friday,Rainy,Truck,55.57,Novice,Vehicle overturn,Urban,Junction,Medium,Dry,14.22,Slight Injury
00:04,Wednesday,Snowy,Truck,47.2,Experienced,Pedestrian,Urban,Junction,Medium,Wet,10.0,Slight Injury
22:42,Friday,Snowy,Motorcycle,62.47,Novice,Rear-end,Urban,Curve,High,Dry,7.07,Serious Injury
02:33,Friday,Foggy,Bicycle,31.96,Novice,Vehicle overturn,Urban,Junction,Medium,Muddy,16.78,Slight Injury
09:14,Sunday,Clear,Auto,91.12,Intermediate,Rear-end,Urban,Straight,Medium,Wet,29.49,Serious Injury
06:47,Sunday,Cloudy,Bus,137.26,Intermediate,Rear-end,Highway,Curve,High,Wet,28.34,Fatal Injury
18:07,Sunday,Clear,Motorcycle,30.59,Novice,Head-on,Highway,Junction,Low,Muddy,36.89,Slight Injury
08:48,Wednesday,Clear,Car,44.64,Novice,Pedestrian,Urban,Straight,Medium,Dry,28.44,Slight Injury
23:24,Friday,Clear,Truck,118.4,Experienced,Rear-end,Rural,Curve,High,Wet,26.72,Fatal Injury
22:08,Saturday,Rainy,Motorcycle,117.24,Novice,Side,Urban,Curve,Medium,Dry,11.44,Fatal Injury
13:47,Sunday,Cloudy,Motorcycle,91.04,Intermediate,Rear-end,Highway,Curve,High,Muddy,20.73,Serious Injury
19:13,Sunday,Windy,Bus,88.36,Experienced,Head-on,Urban,Junction,Low,Muddy,29.84,Fatal Injury
20:35,Saturday,Clear,Bicycle,95.53,Novice,Side,Urban,Junction,High,Dry,29.07,Fatal Injury
02:03,Thursday,Cloudy,Bus,98.85,Experienced,Pedestrian,Highway,Straight,Medium,Muddy,21.51,Serious Injury
21:38,Friday,Clear,Bicycle,84.88,Experienced,Rear-end,Highway,Junction,Medium,Wet,35.08,Serious Injury
18:37,Friday,Windy,Bus,41.5,Intermediate,Head-on,Rural,Straight,High,Muddy,26.91,Slight Injury
09:58,Wednesday,Rainy,Bus,69.14,Intermediate,Pedestrian,Highway,Curve,Low,Dry,16.5,Serious Injury
08:15,Tuesday,Clear,Motorcycle,67.04,Intermediate,Side,Highway,Straight,Medium,Dry,31.49,Serious Injury
17:11,Saturday,Foggy,Motorcycle,87.44,Experienced,Vehicle overturn,Rural,Curve,Medium,Wet,15.87,Fatal Injury
20:53,Friday,Foggy,Bicycle,94.16,Experienced,Side,Urban,Straight,High,Dry,18.34,Fatal Injury
00:17,Wednesday,Rainy,Bicycle,26.96,Experienced,Rear-end,Rural,Curve,High,Muddy,18.21,Slight Injury
10:05,Wednesday,Windy,Auto,96.72,Novice,Side,Urban,Junction,High,Wet,29.06,Serious Injury
02:31,Friday,Snowy,Bus,93.67,Novice,Head-on,Highway,Curve,Medium,Dry,2.57,Serious Injury
10:44,Tuesday,Rainy,Bicycle,97.56,Experienced,Pedestrian,Highway,Junction,Low,Muddy,15.04,Serious Injury
09:58,Wednesday,Rainy,Bus,69.14,Intermediate,Pedestrian,Highway,Curve,Low,Dry,16.5,Serious Injury
02:47,Saturday,Windy,Car,60.62,Novice,Side,Rural,Junction,Low,Muddy,31.17,Slight Injury
07:15,Wednesday,Windy,Truck,116.06,Experienced,Rear-end,Highway,Straight,High,Wet,33.15,Fatal Injury
17:50,Sunday,Rainy,Bus,49.64,Intermediate,Pedestrian,Highway,Straight,Low,Wet,17.37,Slight Injury
21:40,Monday,Rainy,Bus,133.23,Novice,Head-on,Urban,Curve,Medium,Wet,19.22,Fatal Injury
08:59,Thursday,Clear,Bus,58.55,Intermediate,Side,Urban,Straight,High,Muddy,34.45,Slight Injury
17:51,Monday,Rainy,Bicycle,78.22,Experienced,Pedestrian,Rural,Junction,High,Dry,13.67,Serious Injury
11:05,Friday,Clear,Motorcycle,136.71,Experienced,Pedestrian,Urban,Straight,High,Wet,25.89,Fatal Injury
13:28,Wednesday,Clear,Car,76.88,Novice,Pedestrian,Highway,Curve,High,Muddy,35.77,Serious Injury
03:11,Saturday,Foggy,Bicycle,26.18,Intermediate,Vehicle overturn,Rural,Junction,Medium,Wet,10.04,Slight Injury
06:37,Tuesday,Snowy,Truck,64.36,Experienced,Head-on,Urban,Junction,High,Wet,9.4,Serious Injury
23:14,Wednesday,Clear,Bus,42.98,Intermediate,Side,Rural,Curve,High,Wet,28.55,Slight Injury
06:07,Tuesday,Clear,Truck,29.77,Intermediate,Vehicle overturn,Urban,Straight,Medium,Muddy,34.83,Slight Injury
18:05,Tuesday,Clear,Auto,131.2,Novice,Side,Urban,Junction,High,Muddy,39.36,Fatal Injury
07:18,Sunday,Snowy,Auto,64.9,Novice,Head-on,Highway,Straight,Low,Dry,-3.27,Slight Injury
18:04,Monday,Foggy,Motorcycle,65.05,Novice,Rear-end,Rural,Straight,Low,Dry,15.21,Slight Injury
13:42,Sunday,Clear,Bicycle,99.41,Novice,Vehicle overturn,Highway,Junction,High,Wet,36.35,Serious Injury
06:58,Friday,Rainy,Motorcycle,135.83,Experienced,Head-on,Urban,Curve,Medium,Wet,16.23,Fatal Injury
19:56,Monday,Snowy,Auto,62.17,Intermediate,Vehicle overturn,Rural,Curve,Medium,Muddy,6.87,Slight Injury
04:44,Friday,Snowy,Motorcycle,83.96,Experienced,Side,Highway,Curve,Low,Wet,-0.29,Serious Injury
10:18,Saturday,Windy,Car,60.72,Intermediate,Head-on,Urban,Junction,Low,Wet,38.52,Serious Injury
19:10,Thursday,Clear,Truck,78.31,Intermediate,Pedestrian,Highway,Straight,Low,Dry,26.27,Serious Injury
07:03,Saturday,Cloudy,Car,49.1,Intermediate,Pedestrian,Urban,Curve,Medium,Wet,28.83,Slight Injury
06:55,Thursday,Cloudy,Bus,64.38,Experienced,Rear-end,Rural,Junction,High,Wet,29.56,Slight Injury
11:39,Thursday,Foggy,Truck,92.92,Novice,Pedestrian,Highway,Junction,High,Dry,16.76,Fatal Injury
19:05,Tuesday,Clear,Truck,121.44,Novice,Pedestrian,Highway,Junction,High,Muddy,33.68,Fatal Injury
19:44,Thursday,Windy,Auto,131.02,Novice,Side,Rural,Curve,Low,Muddy,28.7,Fatal Injury
04:58,Tuesday,Foggy,Car,85.54,Intermediate,Vehicle overturn,Rural,Junction,Medium,Wet,10.01,Serious Injury
17:32,Thursday,Clear,Car,95.58,Intermediate,Rear-end,Rural,Curve,Low,Muddy,34.61,Serious Injury
06:33,Saturday,Snowy,Truck,73.66,Intermediate,Head-on,Highway,Junction,High,Dry,3.05,Serious Injury
04:14,Sunday,Snowy,Motorcycle,89.21,Novice,Pedestrian,Highway,Curve,Low,Wet,2.12,Serious Injury
06:42,Friday,Clear,Truck,139.3,Experienced,Pedestrian,Highway,Straight,High,Dry,25.84,Fatal Injury
16:47,Friday,Rainy,Motorcycle,84.34,Intermediate,Rear-end,Highway,Straight,Low,Dry,11.44,Fatal Injury
20:53,Thursday,Cloudy,Bicycle,90.9,Novice,Side,Urban,Curve,High,Wet,27.15,Fatal Injury
23:19,Monday,Foggy,Motorcycle,137.86,Experienced,Side,Urban,Curve,High,Wet,15.61,Fatal Injury
20:47,Sunday,Foggy,Auto,34.18,Intermediate,Head-on,Rural,Straight,High,Wet,17.15,Slight Injury
12:15,Wednesday,Cloudy,Auto,85.01,Novice,Side,Rural,Junction,High,Dry,29.0,Serious Injury
15:10,Monday,Windy,Bus,69.24,Intermediate,Rear-end,Rural,Curve,Low,Dry,31.5,Slight Injury
03:37,Friday,Windy,Motorcycle,66.6,Intermediate,Head-on,Rural,Straight,Medium,Dry,27.97,Serious Injury
04:25,Wednesday,Cloudy,Motorcycle,29.74,Intermediate,Side,Rural,Curve,High,Dry,25.36,Slight Injury
03:12,Monday,Cloudy,Auto,96.32,Intermediate,Pedestrian,Rural,Junction,Medium,Wet,20.2,Serious Injury
11:59,Wednesday,Clear,Bus,138.07,Experienced,Rear-end,Rural,Straight,High,Muddy,35.58,Fatal Injury
10:17,Sunday,Cloudy,Bicycle,61.79,Novice,Rear-end,Urban,Curve,Low,Muddy,26.65,Slight Injury
21:08,Wednesday,Windy,Bus,84.1,Experienced,Rear-end,Urban,Junction,Low,Wet,25.7,Serious Injury
17:09,Sunday,Windy,Motorcycle,67.4,Intermediate,Side,Urban,Straight,High,Wet,28.28,Serious Injury
09:33,Wednesday,Clear,Truck,129.24,Novice,Vehicle overturn,Rural,Straight,Medium,Dry,25.15,Fatal Injury
15:56,Thursday,Clear,Bicycle,87.05,Intermediate,Vehicle overturn,Highway,Curve,Low,Wet,28.6,Fatal Injury
17:22,Sunday,Clear,Auto,82.34,Intermediate,Pedestrian,Rural,Junction,Medium,Wet,32.06,Serious Injury
02:08,Tuesday,Rainy,Bicycle,60.62,Novice,Vehicle overturn,Highway,Junction,Medium,Muddy,14.37,Slight Injury
06:50,Monday,Rainy,Motorcycle,55.52,Experienced,Rear-end,Rural,Junction,Medium,Muddy,11.88,Slight Injury
04:26,Saturday,Windy,Bus,71.56,Intermediate,Rear-end,Highway,Junction,High,Dry,32.95,Serious Injury
18:59,Sunday,Windy,Bicycle,44.58,Experienced,Side,Urban,Curve,Medium,Dry,27.5,Slight Injury
05:21,Saturday,Clear,Auto,81.27,Novice,Vehicle overturn,Urban,Straight,Low,Dry,39.6,Serious Injury
16:26,Tuesday,Clear,Car,62.41,Novice,Pedestrian,Rural,Straight,Medium,Dry,39.87,Serious Injury
09:18,Tuesday,Foggy,Bicycle,90.33,Intermediate,Vehicle overturn,Urban,Junction,Medium,Wet,18.89,Serious Injury
19:27,Saturday,Snowy,Car,82.69,Intermediate,Pedestrian,Highway,Straight,Low,Dry,4.35,Fatal Injury
11:57,Saturday,Snowy,Car,65.5,Experienced,Head-on,Highway,Curve,Medium,Muddy,-0.07,Slight Injury
07:13,Monday,Cloudy,Motorcycle,34.39,Novice,Vehicle overturn,Highway,Straight,Low,Muddy,17.08,Slight Injury
14:12,Friday,Rainy,Car,47.95,Novice,Side,Highway,Junction,Low,Wet,12.37,Slight Injury
08:44,Saturday,Cloudy,Truck,93.02,Intermediate,Side,Rural,Curve,Medium,Muddy,18.18,Fatal Injury
07:50,Sunday,Windy,Auto,89.36,Experienced,Side,Rural,Curve,Medium,Wet,25.56,Serious Injury
